Speaker,Utterance,Dialogue_Act,Dialogue_Id,Dialogue_Act_ISO
g,you want to drop down lower 'til you come straight down from the from the left-hand side of the banana tree,instruct,q4nc2,directive
f,can i,query_yn,q4nc2,propq
f,can i go down in a straight line is there anything in between it,query_yn,q4nc2,propq
g,come down in a straight line,reply_y,q4nc2,answer
g,from the banana tree,reply_y,q4nc2,answer
g,ehm until you get to the rope bridge,clarify,q4nc2,inform
g,and we'll we'll take it from there in a second,instruct,q4nc2,directive
f,okay and,acknowledge,q4nc2,feedback
f,that's okay there's no obstacles,check,q4nc2,feedback
g,no obstacles,reply_y,q4nc2,answer
f,right okay,acknowledge,q4nc2,feedback
g,straight straight,reply_y,q4nc2,answer
f,right,ready,q4nc2,discourse
f,it's down to the rope bridge,explain,q4nc2,inform
g,no you've not,reply_n,q4nc2,answer
g,did you go straight across to the rope bridge,query_yn,q4nc2,propq
f,no it's just it's,reply_n,q4nc2,answer
g,you you just come straight down right,acknowledge,q4nc2,feedback
f,yeah,acknowledge,q4nc2,feedback
f,it's a straight line down,explain,q4nc2,inform
g,okay so you're,ready,q4nc2,discourse
g,okay,ready,q4nc2,discourse
f,vertical line,explain,q4nc2,inform
g,now,ready,q4nc2,discourse
g,now you've got to drop down about well i'd like to say well i'd like to say about an inch,instruct,q4nc2,directive
f,why didn't you just go straight down from the start sign it would've been easier,query_yn,q4nc2,propq
g,yeah you're not kidding,reply_y,q4nc2,answer
f,i mean it's just straight down from there,explain,q4nc2,inform
g,okay,ready,q4nc2,discourse
g,have you got a rock fall marked,query_yn,q4nc2,propq
f,uh-huh,reply_y,q4nc2,answer
g,okay,ready,q4nc2,discourse
g,come down to towards come come down towards the rock fall until you're just until you're just above the rock fall,instruct,q4nc2,directive
f,mmhmm,acknowledge,q4nc2,feedback
g,okay,align,q4nc2,None
f,right okay in a straight line,reply_y,q4nc2,answer
g,and now head across for,instruct,q4nc2,directive
g,the now head across to the rope bridge you can just go straight straight across from there to the rope bridge,instruct,q4nc2,directive
f,there's nothing in between,check,q4nc2,feedback
g,yeah,reply_y,q4nc2,answer
g,nothing in between,reply_y,q4nc2,answer
f,right,ready,q4nc2,discourse
f,i've got to go like on top of the rock fall,query_yn,q4nc2,propq
f,that kind of line,query_yn,q4nc2,propq
f,well,ready,q4nc2,discourse
g,you you want to go you you drop straight down to to the to the rock fall now and you want to head from the rock fall straight across to the rope bridge,reply_w,q4nc2,answer
f,uh-huh,acknowledge,q4nc2,feedback
f,mmhmm,acknowledge,q4nc2,feedback
g,aye well not straight across but you you're you'll be going back up towards the rope bridge,reply_w,q4nc2,answer
f,right,acknowledge,q4nc2,feedback
f,so i'm below the rope the rope bridge then,check,q4nc2,feedback
g,so so you're at the moment you're below the rope bridge,reply_y,q4nc2,answer
g,and you're you're coming across in a diagonal towards the rope bridge going going from your right and up the way going to the right and up the way,clarify,q4nc2,inform
f,mmhmm,acknowledge,q4nc2,feedback
f,right,acknowledge,q4nc2,feedback
f,so i'm heading for the rope,check,q4nc2,feedback
g,heading for the rope bridge yeah,reply_y,q4nc2,answer
f,bridge okay,acknowledge,q4nc2,feedback
g,just go straight to the rope bridge,reply_y,q4nc2,answer
f,from there in like a uh-huh a diagonal line then from the rock fall,check,q4nc2,feedback
g,yeah that's right yeah,reply_y,q4nc2,answer
f,you don't want me to go across and up,check,q4nc2,feedback
g,no just straight just a diagonal line up to the rope bridge,reply_n,q4nc2,answer
f,okay then,acknowledge,q4nc2,feedback
f,right,acknowledge,q4nc2,feedback
g,and then across the rope bridge to the right-hand side of the page,instruct,q4nc2,directive
f,oh from the the top of the rope bridge or,query_yn,q4nc2,propq
g,yeah across the top of the rope bridge,reply_y,q4nc2,answer
f,right okay,acknowledge,q4nc2,feedback
f,i've went and drawn this,explain,q4nc2,inform
f,can i go up and across because i've went and drawn it to the bottom of the rope bridge i can just go up and across,query_yn,q4nc2,propq
g,yeah fine yeah,reply_y,q4nc2,answer
g,and across the rope bridge,reply_y,q4nc2,answer
f,uh-huh,acknowledge,q4nc2,feedback
f,right i've done that,ready,q4nc2,discourse
g,have you got giraffes marked,query_yn,q4nc2,propq
f,uh-huh,reply_y,q4nc2,answer
f,i've got crocodiles as well,explain,q4nc2,inform
g,crocodiles,acknowledge,q4nc2,feedback
g,well you'll have to avoid the crocodiles as well but but you've got to go round the the the giraffes at the bottom right-hand corner of the page,instruct,q4nc2,directive
f,so i just go straight down right,check,q4nc2,feedback
g,yeah that's right mmhmm,reply_y,q4nc2,answer
f,okay i just go straight down,acknowledge,q4nc2,feedback
f,and then i've reached the bottom of the of the giraffes,ready,q4nc2,discourse
g,okay,acknowledge,q4nc2,feedback
f,okay,ready,q4nc2,discourse
g,now the only thing you've got to dodge is the great lake,instruct,q4nc2,directive
f,i've got that on,explain,q4nc2,inform
g,you've got that marked,check,q4nc2,feedback
f,uh-huh,reply_y,q4nc2,answer
g,now the great the great lake on my map is in the bottom left-hand,explain,q4nc2,inform
f,yeah,acknowledge,q4nc2,feedback
f,i've got that as well,explain,q4nc2,inform
g,corner it's directly below the rock fall,explain,q4nc2,inform
f,mmhmm,acknowledge,q4nc2,feedback
g,so you've got,instruct,q4nc2,directive
f,and parallel to the disused warehouse,check,q4nc2,feedback
g,i don't have a a disused warehouse on mine,explain,q4nc2,inform
f,oh right,acknowledge,q4nc2,feedback
f,well it's just parallel to it like just ehm well not underneath the giraffes you know over to the left,explain,q4nc2,inform
g,yeah,acknowledge,q4nc2,feedback
g,well i i would come down i i would head right yeah on according to my map you've got to go ehm down towards the bottom of the page and underneath the great lake,instruct,q4nc2,directive
f,uh-huh,acknowledge,q4nc2,feedback
f,underneath it,check,q4nc2,feedback
g,yeah,reply_y,q4nc2,answer
g,you want you want to go below the below the lake,clarify,q4nc2,inform
f,okay,acknowledge,q4nc2,feedback
g,the lake's in the the lake in mine is directly below the the rock fall,explain,q4nc2,inform
g,and you've got to come below the the great lake from from the giraffes,instruct,q4nc2,directive
f,uh-huh,acknowledge,q4nc2,feedback
g,you can you can just come straight across i would not straight across and down a bit,instruct,q4nc2,directive
f,so oh right okay right,acknowledge,q4nc2,feedback
f,right,acknowledge,q4nc2,feedback
g,and below the great lake,instruct,q4nc2,directive
f,okay oops,acknowledge,q4nc2,feedback
g,and turn turn right once you've gone past the lake and come up,instruct,q4nc2,directive
g,to just yeah turn have you,reply_y,q4nc2,answer
f,turn right,check,q4nc2,feedback
f,that's i've just drawn a a line left just now turning right would just be going back again,explain,q4nc2,inform
g,you've drawn a line you've,align,q4nc2,None
g,you've drawn a line yeah wait a minute hold on right you've drawn a line left,align,q4nc2,None
f,uh-huh,reply_y,q4nc2,answer
g,coming across towards the great lake,align,q4nc2,None
f,uh-huh,reply_y,q4nc2,answer
f,well it's over the great i mean i've went under the,explain,q4nc2,inform
g,okay,acknowledge,q4nc2,feedback
f,great lake uh-huh,reply_y,q4nc2,answer
g,you've gone under it,check,q4nc2,feedback
g,right,ready,q4nc2,discourse
g,go up the page,instruct,q4nc2,directive
f,go up it,check,q4nc2,feedback
g,up yeah,reply_y,q4nc2,answer
f,towards the rock fall,query_yn,q4nc2,propq
g,up well not towards ehm stay on the left-hand side but go up,reply_w,q4nc2,answer
f,where from,query_w,q4nc2,setq
g,ehm until you're just about half an inch below the rock fall and that's the finish,reply_w,q4nc2,answer
f,where from which bit of the great lake,query_w,q4nc2,setq
f,the left or the right,query_w,q4nc2,setq
g,the great lake right,acknowledge,q4nc2,feedback
g,you've come right under the great lake,align,q4nc2,None
f,uh-huh,reply_y,q4nc2,answer
g,ehm you've got to the far left-hand edge of the great lake,align,q4nc2,None
f,mmhmm,reply_y,q4nc2,answer
g,ehm head up until you're level with the giraffes,instruct,q4nc2,directive
f,okay,acknowledge,q4nc2,feedback
f,so we're on the far side of the,check,q4nc2,feedback
g,the the giraffes,explain,q4nc2,inform
g,head up until you're level with the giraffes' kneecaps,instruct,q4nc2,directive
f,just to be exact,acknowledge,q4nc2,feedback
f,right,ready,q4nc2,discourse
f,so we're on the the left-hand side of the great lake,check,q4nc2,feedback
g,yeah,reply_y,q4nc2,answer
f,oh right okay,acknowledge,q4nc2,feedback
f,so we just head up here until we're up to the kneecaps,check,q4nc2,feedback
g,yeah,reply_y,q4nc2,answer
g,that's us,instruct,q4nc2,directive
f,okay,acknowledge,q4nc2,feedback
g,yeah we've done it,reply_y,q4nc2,answer
f,that's us,check,q4nc2,feedback
f,right i'll draw this line again,explain,q4nc2,inform
f,can you redraw a line,query_yn,q4nc2,propq
g,yeah i think so yeah,reply_y,q4nc2,answer
f,right okay it's just i drew this line wrong okay,acknowledge,q4nc2,feedback
g,i think we've got it,explain,q4nc2,inform
f,right,acknowledge,q4nc2,feedback
f,i think that's it it looks,explain,q4nc2,inform
g,i'd like to see this,explain,q4nc2,inform
g,right lynn you're at the start,align,q4nc3,None
f,right,reply_w,q4nc3,answer
f,up at the top left-hand page,align,q4nc3,None
g,uh-huh,reply_y,q4nc3,answer
g,uh-huh,reply_y,q4nc3,answer
g,and you've got a burnt forest beside you just below it,query_yn,q4nc3,propq
f,right,reply_y,q4nc3,answer
g,what my map says is it's actually a curved line but i don't know whether to give you a curved line or a straight line i'll give you a curved line right,explain,q4nc3,inform
f,mmhmm,acknowledge,q4nc3,feedback
g,have you got anything like to the to the left of the burnt forest,query_w,q4nc3,setq
f,i've got a burnt forest and then straight below it i've got a carpenter's cottage then a ravine that's all i've got,reply_w,q4nc3,answer
g,well i haven't got the carpenter's cottage,explain,q4nc3,inform
g,is that directly beside the ravine,query_yn,q4nc3,propq
f,uh-huh it's directly,reply_y,q4nc3,answer
f,well a wee bit up but near enough,clarify,q4nc3,inform
g,a wee bit up,acknowledge,q4nc3,feedback
g,have you got the remote village,query_yn,q4nc3,propq
f,up at up at this side,check,q4nc3,feedback
g,beside the burnt forest,query_yn,q4nc3,propq
f,no,reply_n,q4nc3,answer
g,no well what i suggest you do lllll ehm is like right there's a there's a line about quarter of the way down and it's the bottom of it it's from the start right and the bottom of it is in parallel with the ravine,instruct,q4nc3,directive
f,right okay,acknowledge,q4nc3,feedback
g,you know the word,align,q4nc3,None
f,uh-huh,reply_y,q4nc3,answer
g,ravine,align,q4nc3,None
g,have you got that,query_yn,q4nc3,propq
f,i've got ravine,reply_y,q4nc3,answer
g,right,acknowledge,q4nc3,feedback
g,so it's like,instruct,q4nc3,directive
f,so i start from start,check,q4nc3,feedback
g,uh-huh,reply_y,q4nc3,answer
g,and it's like a curve,clarify,q4nc3,inform
f,will i go underneath the burnt forest,check,q4nc3,feedback
g,no no you don't,reply_n,q4nc3,answer
f,no sorry,acknowledge,q4nc3,feedback
f,right,acknowledge,q4nc3,feedback
g,it's just like a a kind of slight curve,clarify,q4nc3,inform
f,right,acknowledge,q4nc3,feedback
g,uh-huh and it's just to parallel with the ravine the word ravine,clarify,q4nc3,inform
g,okay,align,q4nc3,None
f,aye wait a minute,reply_y,q4nc3,answer
f,which way am i going,query_w,q4nc3,setq
f,right i'm at the start,explain,q4nc3,inform
g,sorry yeah,acknowledge,q4nc3,feedback
g,it's a,clarify,q4nc3,inform
f,you know what i mean i'm,explain,q4nc3,inform
g,it's a curve to the right,clarify,q4nc3,inform
f,a curve to the right,check,q4nc3,feedback
f,you've,query_yn,q4nc3,propq
g,uh-huh,reply_y,q4nc3,answer
f,not got the burnt forest you have got ah no you haven't,check,q4nc3,feedback
g,no,reply_n,q4nc3,answer
g,i have got the burnt forest,reply_y,q4nc3,answer
g,and it's not through it it's like,clarify,q4nc3,inform
f,so i'm going a curve and it goes down to the ravine,check,q4nc3,feedback
g,uh-huh,reply_y,q4nc3,answer
g,no not to the ravine parallel with it,clarify,q4nc3,inform
f,right,acknowledge,q4nc3,feedback
g,right the bottom of the curve is like parallel with the word start,clarify,q4nc3,inform
g,do you know what i mean,align,q4nc3,None
g,it's just a curve,clarify,q4nc3,inform
g,know what a curve is,align,q4nc3,None
f,uh-huh,reply_y,q4nc3,answer
g,uh-huh,ready,q4nc3,discourse
f,right and i'm going towards down towards the ravine,check,q4nc3,feedback
g,well the bottom of it,clarify,q4nc3,inform
f,sorry i can't,explain,q4nc3,inform
g,right,ready,q4nc3,discourse
f,right,acknowledge,q4nc3,feedback
g,just draw a straight line,instruct,q4nc3,directive
f,oh right oh god a straight line,acknowledge,q4nc3,feedback
g,okay just draw a straight line,instruct,q4nc3,directive
f,oh but it's kind of curvy,check,q4nc3,feedback
g,that'll be easy uh-huh,reply_y,q4nc3,answer
f,but i'm still up at i'm still up at the top of page,check,q4nc3,feedback
g,uh-huh,reply_y,q4nc3,answer
g,uh-huh,reply_y,q4nc3,answer
f,right i get what you mean now,acknowledge,q4nc3,feedback
f,at the top of the burnt,check,q4nc3,feedback
f,right okay right,acknowledge,q4nc3,feedback
g,mmhmm,reply_y,q4nc3,answer
g,and you finish your curve at where's the start you know parallel ehm just parallel no no no no just down from start,clarify,q4nc3,inform
f,right okay okay i've got it i've got it i've got it,reply_y,q4nc3,answer
g,okay,align,q4nc3,None
g,and it's like parallel to the ravine the bottom of it is like well not parallel but on the same line as the ravine,align,q4nc3,None
f,ah right,acknowledge,q4nc3,feedback
f,"on the straight line i've it's kind of like as though it's just dubbed directly above the ""a""",explain,q4nc3,inform
g,what,query_w,q4nc3,setq
f,sorry on you go,reply_w,q4nc3,answer
f,right i've drawn this line,explain,q4nc3,inform
g,right,acknowledge,q4nc3,feedback
g,is it is it stopping just down from start in a straight line from start,align,q4nc3,None
f,uh-huh,reply_y,q4nc3,answer
f,well it's kind of curvy,clarify,q4nc3,inform
g,uh-huh good good,acknowledge,q4nc3,feedback
g,curvy to the right,check,q4nc3,feedback
f,i'm all right curvy to the right,reply_y,q4nc3,answer
g,right,ready,q4nc3,discourse
g,and then you go across and stop,instruct,q4nc3,directive
f,this is by the way this is about like five centimetres down from the top of the page this about right,align,q4nc3,None
g,aye,reply_y,q4nc3,answer
g,yeah,reply_y,q4nc3,answer
f,aye right okay,acknowledge,q4nc3,feedback
g,it should stop at you know doing the just in a straight line from the ravine,clarify,q4nc3,inform
g,right,ready,q4nc3,discourse
f,right i've got it,acknowledge,q4nc3,feedback
g,in a straight line to like a straight line across like,instruct,q4nc3,directive
f,towards the pine grove,check,q4nc3,feedback
f,you got a pine grove,query_yn,q4nc3,propq
g,no uh-huh yeah yeah,reply_y,q4nc3,answer
g,no not across to there,reply_n,q4nc3,answer
g,"vertical right a vertical line this is quite good vertical line and stop just where the ""r"" is in forest down from forest",clarify,q4nc3,inform
g,do you know what i mean,align,q4nc3,None
f,oh wait a minute a vertical line,check,q4nc3,feedback
g,mmhmm,reply_y,q4nc3,answer
f,you mean i'm going down towards the ravine i'll be in the ravine,check,q4nc3,feedback
g,oh no no,reply_n,q4nc3,answer
g,a horizontal line,clarify,q4nc3,inform
g,right a vertical a,clarify,q4nc3,inform
g,horizontal line mmhmm,reply_y,q4nc3,answer
f,towards the right,check,q4nc3,feedback
f,and where do i stop,query_w,q4nc3,setq
g,"just down from where the ""r"" is",reply_w,q4nc3,answer
g,okay,align,q4nc3,None
f,from pine grove,check,q4nc3,feedback
g,mmhmm,reply_y,q4nc3,answer
f,right okay,acknowledge,q4nc3,feedback
g,right,ready,q4nc3,discourse
g,and then and then,ready,q4nc3,discourse
f,oh i'm not allowed to move,explain,q4nc3,inform
f,right,explain,q4nc3,inform
g,go up again ehm you know how you got the ravine just go up and past the ravine,instruct,q4nc3,directive
g,have you got the remote village no,query_yn,q4nc3,propq
f,i'm i'm really past the ravine by now,explain,q4nc3,inform
f,i'm at the pine grove i'm at at towards the right-hand side of the page,explain,q4nc3,inform
g,well go back don't pass the don't pass the ravine,instruct,q4nc3,directive
f,"oh the ""r"" of the ravine",check,q4nc3,feedback
g,pardon,query_w,q4nc3,setq
f,"i thought you meant the ""r"" of the pine grove",clarify,q4nc3,inform
g,no,reply_n,q4nc3,answer
f,right wait a,instruct,q4nc3,directive
g,don't pass the ravine okay,instruct,q4nc3,directive
g,"it's the ""r"" of the burnt forest i was talking about",explain,q4nc3,inform
f,oh so you this line was only about two centimetres long,check,q4nc3,feedback
g,uh-huh yeah,reply_y,q4nc3,answer
f,right,acknowledge,q4nc3,feedback
f,right,ready,q4nc3,discourse
f,i'm not past the ravine,explain,q4nc3,inform
g,right okay,acknowledge,q4nc3,feedback
g,and go up,instruct,q4nc3,directive
f,up,check,q4nc3,feedback
g,up now,clarify,q4nc3,inform
f,up towards the top of the page,check,q4nc3,feedback
g,no,reply_n,q4nc3,answer
g,up towards just right up to the top of the ravine past the birds,clarify,q4nc3,inform
f,you mean down to the ravine,check,q4nc3,feedback
g,no,reply_n,q4nc3,answer
g,up right up to the top of the ravine,clarify,q4nc3,inform
f,i'm above the ravine,explain,q4nc3,inform
g,you're kidding,check,q4nc3,feedback
f,right okay wait a minute right,ready,q4nc3,discourse
f,i came from the burnt forest,explain,q4nc3,inform
g,mmhmm,acknowledge,q4nc3,feedback
f,and i came and i did a a kind of a curvy right just to like towards like,explain,q4nc3,inform
f,you see where it says burnt forest,align,q4nc3,None
g,mmhmm,reply_y,q4nc3,answer
f,just about parallel where it says burnt forest so i'm up there,explain,q4nc3,inform
f,do you know where i am,align,q4nc3,None
g,right,ready,q4nc3,discourse
f,about five centimetres from the top of the page,explain,q4nc3,inform
g,do you want to start again,query_yn,q4nc3,propq
f,right,reply_y,q4nc3,answer
g,right start okay,align,q4nc3,None
f,right,reply_y,q4nc3,answer
g,vertical line down to the ravine,instruct,q4nc3,directive
f,oh just vertically down,check,q4nc3,feedback
g,uh-huh vertically down,clarify,q4nc3,inform
g,okay,align,q4nc3,None
f,right,reply_y,q4nc3,answer
g,but missing out anything that might be in between,clarify,q4nc3,inform
f,down towards,acknowledge,q4nc3,feedback
f,right,acknowledge,q4nc3,feedback
g,okay,align,q4nc3,None
f,can you do this,query_yn,q4nc3,propq
f,aye,reply_y,q4nc3,answer
g,i think you can,reply_y,q4nc3,answer
f,right,acknowledge,q4nc3,feedback
g,right vertically down 'til you're like in a straight,instruct,q4nc3,directive
g,okay,align,q4nc3,None
f,right,ready,q4nc3,discourse
f,i'm at,explain,q4nc3,inform
f,right i know what you mean now,reply_y,q4nc3,answer
f,right i'm at the ravine,explain,q4nc3,inform
f,"and then i go along to where it says ""r"" of the ravine",check,q4nc3,feedback
g,no,reply_n,q4nc3,answer
g,"you go along to where it says ""r"" of the burnt forest",clarify,q4nc3,inform
f,oh right,acknowledge,q4nc3,feedback
g,a horizontal line,clarify,q4nc3,inform
g,okay,align,q4nc3,None
f,right okay,reply_y,q4nc3,answer
g,"just in line with the ""r"" of the burnt forest",clarify,q4nc3,inform
f,oh right i've got you now right i've got that,acknowledge,q4nc3,feedback
g,and then you go up a vertical line,instruct,q4nc3,directive
f,to the top of the ravine,check,q4nc3,feedback
g,uh-huh,reply_y,q4nc3,answer
f,right okay,acknowledge,q4nc3,feedback
f,and i've got the carpenter's cottage,explain,q4nc3,inform
f,so i have to miss that,check,q4nc3,feedback
g,yeah you'll have to miss that,reply_y,q4nc3,answer
f,so see the wee seagulls at the ravine,align,q4nc3,None
g,uh-huh,reply_y,q4nc3,answer
f,just about up there,check,q4nc3,feedback
g,above that yeah,reply_y,q4nc3,answer
f,oh i've got you now right,acknowledge,q4nc3,feedback
g,and then a horizontal line,instruct,q4nc3,directive
f,uh-huh,acknowledge,q4nc3,feedback
g,under the remote village,instruct,q4nc3,directive
g,have you got that,query_yn,q4nc3,propq
f,i've not got the remote village is it,reply_n,q4nc3,answer
g,well don't go very far just go a little bit above the seagulls in the ravine,instruct,q4nc3,directive
f,uh-huh,acknowledge,q4nc3,feedback
g,okay,align,q4nc3,None
f,right,reply_y,q4nc3,answer
g,and then draw a horizontal line,instruct,q4nc3,directive
f,just to about the end of the ravine,check,q4nc3,feedback
g,uh-huh,reply_y,q4nc3,answer
f,right,acknowledge,q4nc3,feedback
g,well a wee bit further,clarify,q4nc3,inform
f,right,acknowledge,q4nc3,feedback
g,okay,align,q4nc3,None
f,have to just towards halfway between the pine grove no,check,q4nc3,feedback
f,you got the pine grove,query_yn,q4nc3,propq
g,no i oh yeah i have yeah,reply_y,q4nc3,answer
g,right uh-huh across to there,reply_y,q4nc3,answer
f,oh as far as that,check,q4nc3,feedback
g,uh-huh,reply_y,q4nc3,answer
g,it doesn't matter i'm just going to tell you to draw straight lines,explain,q4nc3,inform
f,okay,acknowledge,q4nc3,feedback
g,okay,align,q4nc3,None
g,and like you go right go in a vertical line down just until you you're underneath the pine grove,instruct,q4nc3,directive
f,right okay,acknowledge,q4nc3,feedback
g,okay,align,q4nc3,None
f,uh-huh,reply_y,q4nc3,answer
g,and then,ready,q4nc3,discourse
g,oh i can't get you,explain,q4nc3,inform
g,have you got anything,query_w,q4nc3,setq
f,i've got an avalanche,reply_w,q4nc3,answer
g,i haven't got that,explain,q4nc3,inform
g,where's that,query_w,q4nc3,setq
f,right see the pine grove,align,q4nc3,None
f,it's just below it to your right,reply_w,q4nc3,answer
g,uh-huh,reply_y,q4nc3,answer
g,below it right,acknowledge,q4nc3,feedback
g,tell you what miss out,instruct,q4nc3,directive
g,have you got i don't think you'll have the concealed hideout,query_yn,q4nc3,propq
f,i do,reply_y,q4nc3,answer
g,have you oh you do,check,q4nc3,feedback
f,uh-huh,reply_y,q4nc3,answer
g,oh well right just draw a line right draw a line until,instruct,q4nc3,directive
g,what you've got to do is,instruct,q4nc3,directive
g,i would suppose that your avalanche is ehm right your avalanche is like outwith the line,align,q4nc3,None
g,do you know what i mean,align,q4nc3,None
f,uh-huh yeah it is,reply_y,q4nc3,answer
g,so like the line is within well in my map i think the line is within the avalanche,explain,q4nc3,inform
f,the avalanche is quite far to the right,explain,q4nc3,inform
g,okay right,acknowledge,q4nc3,feedback
g,what you do is in my picture i've got two och how could you say bumps right i would say the avalanche is missed out it's drawn to miss out the avalanche,explain,q4nc3,inform
f,uh-huh,acknowledge,q4nc3,feedback
g,but includes within this line it includes the concealed hideout,explain,q4nc3,inform
f,right,acknowledge,q4nc3,feedback
g,so could you draw something that would,instruct,q4nc3,directive
f,do you want me to go down towards the concealed hideout,check,q4nc3,feedback
g,uh-huh,reply_y,q4nc3,answer
g,missing out the avalanche,clarify,q4nc3,inform
f,uh-huh,acknowledge,q4nc3,feedback
g,and and go round the concealed hideout concealed hideout,instruct,q4nc3,directive
f,to your right,check,q4nc3,feedback
g,uh-huh,reply_y,q4nc3,answer
g,go round it and include it in the line,clarify,q4nc3,inform
f,right i'm just drawing my line underneath the word concealed hideout now,explain,q4nc3,inform
g,oh good right,acknowledge,q4nc3,feedback
g,you have you done that yeah drawn it underneath,align,q4nc3,None
f,uh-huh,reply_y,q4nc3,answer
f,i've drawn my line,clarify,q4nc3,inform
f,"and it's just i'm just at the down below the ""t"" of concealed hideout",clarify,q4nc3,inform
g,oh right okay,acknowledge,q4nc3,feedback
g,well draw a a horizontal line over,instruct,q4nc3,directive
g,have you got the boat house,query_yn,q4nc3,propq
f,uh-huh,reply_y,q4nc3,answer
g,over to the boat house,instruct,q4nc3,directive
g,right,align,q4nc3,None
f,you mean vertical down to the boat house,check,q4nc3,feedback
g,no,reply_n,q4nc3,answer
g,horizontal over to the boat house,clarify,q4nc3,inform
f,oh right horizontal over to the boat house right,acknowledge,q4nc3,feedback
f,okay i'm directly above the boat house now,explain,q4nc3,inform
g,you're above it,check,q4nc3,feedback
f,mmhmm,reply_y,q4nc3,answer
f,my my boat house is down below crane bay,explain,q4nc3,inform
g,i haven't got that,explain,q4nc3,inform
g,you're above the boat house though,check,q4nc3,feedback
f,i've got a boat house there's crane bay and i've got a boat house just,explain,q4nc3,inform
g,okay right,acknowledge,q4nc3,feedback
g,oh i've got two boat houses,explain,q4nc3,inform
f,alright,acknowledge,q4nc3,feedback
f,do you do you see do you see where my boat house is,align,q4nc3,None
g,ehm uh-huh,reply_y,q4nc3,answer
g,right well go back up again to the concealed hideout,instruct,q4nc3,directive
f,i'm at the concealed hideout,explain,q4nc3,inform
g,and you're you've drawn a horizontal line,align,q4nc3,None
f,i'm just,reply_w,q4nc3,answer
f,see where the boat house is,align,q4nc3,None
g,uh-huh,reply_y,q4nc3,answer
f,the boat house at crane bay,align,q4nc3,None
g,i've got two,explain,q4nc3,inform
g,well,ready,q4nc3,discourse
f,mm the one the one further down the page,align,q4nc3,None
g,uh-huh yeah,reply_y,q4nc3,answer
f,right,acknowledge,q4nc3,feedback
f,i'm just about my line's just about five centimetres above it,reply_w,q4nc3,answer
g,okay that's good,acknowledge,q4nc3,feedback
g,right,ready,q4nc3,discourse
g,draw it over to the other,instruct,q4nc3,directive
g,have you got another boat house,query_yn,q4nc3,propq
f,i've only got one boat house,reply_w,q4nc3,answer
g,oh right,acknowledge,q4nc3,feedback
g,well i've got two,explain,q4nc3,inform
g,i've got one parallel to the concealed hideout well just about,explain,q4nc3,inform
f,oh right,acknowledge,q4nc3,feedback
f,i've not,explain,q4nc3,inform
g,well what you could do is draw a line underneath the concealed hideout until you get,instruct,q4nc3,directive
g,"right see the ""b"" of crane bay",align,q4nc3,None
f,uh-huh,reply_y,q4nc3,answer
g,"well until you stop at the ""b""",instruct,q4nc3,directive
f,oh right,acknowledge,q4nc3,feedback
f,i've gone along too far then,explain,q4nc3,inform
g,uh-huh,acknowledge,q4nc3,feedback
g,"stop at the ""b""",instruct,q4nc3,directive
f,right okay,acknowledge,q4nc3,feedback
g,and then go right down horizontal i mean vertical go right down,instruct,q4nc3,directive
g,you know how you've got that have you got the crane bay have you got the actual outline of it,query_yn,q4nc3,propq
f,to what,query_w,q4nc3,setq
f,uh-huh,reply_y,q4nc3,answer
g,well go right down,instruct,q4nc3,directive
f,until i touch the outline,check,q4nc3,feedback
g,no no no no no,reply_n,q4nc3,answer
g,until you're nearly touching it you're maybe just like half a half a centimetre,clarify,q4nc3,inform
f,right okay,acknowledge,q4nc3,feedback
f,right okay,acknowledge,q4nc3,feedback
g,away from it,clarify,q4nc3,inform
g,okay,align,q4nc3,None
f,that's me,reply_y,q4nc3,answer
g,and and follow it,instruct,q4nc3,directive
g,you know how that wee curve,align,q4nc3,None
f,uh-huh,reply_y,q4nc3,answer
g,there's a wee curve,align,q4nc3,None
g,follow that wee curve,instruct,q4nc3,directive
g,right,align,q4nc3,None
f,down towards the boat house,check,q4nc3,feedback
g,no,reply_n,q4nc3,answer
g,the other way sorry the other way to your left,clarify,q4nc3,inform
f,off to my left,acknowledge,q4nc3,feedback
g,uh-huh,acknowledge,q4nc3,feedback
f,right,acknowledge,q4nc3,feedback
f,just follow that wee hump,check,q4nc3,feedback
g,uh-huh,reply_y,q4nc3,answer
f,right okay,acknowledge,q4nc3,feedback
g,okay,align,q4nc3,None
g,and ehm have you got a coconut palm,query_yn,q4nc3,propq
f,no,reply_n,q4nc3,answer
g,no,acknowledge,q4nc3,feedback
g,oh well what you'll have to do is ehm eh follow that again go over the bump,instruct,q4nc3,directive
g,have you come to the bump,align,q4nc3,None
f,i've come to the bump,reply_y,q4nc3,answer
g,right,acknowledge,q4nc3,feedback
g,follow it again,instruct,q4nc3,directive
f,uh-huh,acknowledge,q4nc3,feedback
g,just so far like ehm uh maybe about two centimetres,instruct,q4nc3,directive
f,mmhmm,acknowledge,q4nc3,feedback
g,over the bump,instruct,q4nc3,directive
g,right,align,q4nc3,None
f,right i've done that,reply_y,q4nc3,answer
g,and then ehm how could you say this,instruct,q4nc3,directive
g,have you got the pebbled shore,query_yn,q4nc3,propq
f,i've got the pebbled shore,reply_y,q4nc3,answer
g,ehm well come round right follow the line down 'til you're maybe about och say about a centimetre and a half above the pebbled shore,instruct,q4nc3,directive
g,do you know what i mean,align,q4nc3,None
g,draw a curve,instruct,q4nc3,directive
f,right just following the coast line,check,q4nc3,feedback
